Umsatz-ID;Buchungstag;Valutadatum;Auftraggeber;IBAN;Verwendungszweck;Betrag;Waehrung
NW-2026-08-010915;28.08.2026;29.08.2026;Fa. Kuhn Schifffahrt;DE76 8267 0918 2319 8808 48;RE-2026-36088 / Skonto geprueft;4.215,14;EUR
NW-2026-08-010916;28.08.2026;28.08.2026;Hansen Metallbau GmbH & Co. KG;DE53190239937265715171;RE-2026-039400 / Skonto geprueft;1.242,78;EUR
NW-2026-08-010917;28.08.2026;28.08.2026;Köhler Logistik e.K.;;Zahlung RE-2026-853917;12.031,68;EUR
NW-2026-08-010918;28.08.2026;28.08.2026;BECK GBR;DE14 2647 1270 2705 7361 37;Zahlung RE-2026-011757;23.375,29;EUR
NW-2026-08-010919;28.08.2026;28.08.2026;Carstens Windkraft AG;DE74403483671884036385;Rechnung RE-2026-019819;25,22;EUR
NW-2026-08-010920;28.08.2026;28.08.2026;Winter Sanitär GmbH;DE58603634671280632650;RE-2026-002277 Danke;15.418,07;EUR
NW-2026-08-010921;28.08.2026;28.08.2026;Kartenservice;;Kontofuehrungsgebuehr;-164,02;EUR
NW-2026-08-010922;28.08.2026;28.08.2026;Uwe Braun;DE91118379810634105439;Provision Q3;57,81;EUR
NW-2026-08-010923;28.08.2026;28.08.2026;Weiß Schifffahrt OHG;;Zahlung laut Kontoauszug;7.638,54;EUR
NW-2026-08-010924;28.08.2026;28.08.2026;Kuhn & Schreiber e.K.;DE67861910127650943932;R-2026-006446 Danke;99,06;EUR
NW-2026-08-010925;28.08.2026;28.08.2026;Frauke Kraus;DE10344158637135323808;Gutschrift;682,48;EUR
NW-2026-08-010926;28.08.2026;28.08.2026;Peters Maschinenbau GmbH & Co. KG;DE82886873486707098516;Rechnung RE-2026-011299;1.275,06;EUR
NW-2026-08-010927;28.08.2026;28.08.2026;Frank & Berger GbR;DE73 9419 6716 6240 6516 16;Zahlung RE-2026-031964;2.016,77;EUR
NW-2026-08-010928;28.08.2026;29.08.2026;Vogel Druck;DE22 2836 0752 4181 1192 67;Rechnung RE 2026 007623;642,24;EUR
NW-2026-08-010929;28.08.2026;28.08.2026;Rehder Windkraft e.K.;DE52352789124070825334;RE-2026-018581 / Skonto geprueft;60,32;EUR
NW-2026-08-010930;28.08.2026;29.08.2026;Petersen Bau;DE60857394142927799352;Zahlung RE/2026/001279;143,77;EUR
NW-2026-08-010931;28.08.2026;28.08.2026;NEUMANN GMBH;DE60 7087 0605 0874 3644 77;Monatsrechnung;8.459,77;EUR
NW-2026-08-010932;28.08.2026;28.08.2026;THIESSEN & SCHMID AG;DE66 2379 5380 3817 1912 80;Ausgleich Konto;306,57;EUR
NW-2026-08-010933;28.08.2026;28.08.2026;Schmitt Kaltetechnik;DE92631782382039438027;Zahlung RE-2026005589 Schmitt;8.610,90;EUR
NW-2026-08-010934;28.08.2026;28.08.2026;Kuhn & Groß AG;DE11307905094800523365;KD-01299 RE-2026-005724;11.385,24;EUR
NW-2026-08-010935;28.08.2026;28.08.2026;Fa. Hartmann & Busch;DE48211998265395047414;Sammelueberweisung;141,25;EUR
NW-2026-08-010936;28.08.2026;29.08.2026;Schneider & Bauer GmbH;DE11870739142989132427;RE-2026-017021 Danke;300,42;EUR
NW-2026-08-010937;28.08.2026;28.08.2026;Albrecht Spedition;DE87 7854 7828 5713 2286 84;RE-2026-015919 vom 26.03.2026;14.896,88;EUR
NW-2026-08-010938;28.08.2026;28.08.2026;Weiß Holzbau UG (haftungsbeschränkt);;Zahlung RE-2026-009613 Weiß;5.904,10;EUR
NW-2026-08-010939;28.08.2026;28.08.2026;SCHUMACHER SCHIFFFAHRT GMBH & CO. KG;DE82507012313410168183;Rechnung RE-2026-006655;623,46;EUR
NW-2026-08-010940;28.08.2026;28.08.2026;Kühn GbR;DE83588230609606859915;Ihre Rechnung RE 2026 003571;18.246,99;EUR
NW-2026-08-010941;28.08.2026;28.08.2026;Lorenz Spedition GmbH & Co. KG;DE14780287576455033362;Ihre Rechnung RE 2026/005599;146,07;EUR
NW-2026-08-010942;28.08.2026;28.08.2026;Brandt e.K.;DE55963115933733827796;RE-2026005882 / Skonto geprueft;9.286,00;EUR
NW-2026-08-010943;28.08.2026;28.08.2026;Fa. Busch;DE40 9161 7245 8761 9393 77;Rechnung August;65,27;EUR
NW-2026-08-010944;28.08.2026;28.08.2026;Elektro Wilhelmshaven UG (haftungsbeschränkt);DE33 8354 5640 4590 3841 75;Ausgleich RE-2026-034394;51,13;EUR
NW-2026-08-010945;28.08.2026;28.08.2026;ALBRECHT FAHRZEUGTECHNIK GMBH & CO. KG;DE36 5904 1406 9085 5936 83;Zahlung RE-2026-032398 Albrecht;5.436,69;EUR
NW-2026-08-010946;28.08.2026;28.08.2026;Hofmann & Kuhn GmbH & Co. KG;DE87 8069 0340 6986 6170 01;Rechnungen Juli/August;381,16;EUR
NW-2026-08-010947;28.08.2026;28.08.2026;DRUCK WILHELMSHAVEN E.K.;DE65737442418116712397;Rg RE-2026-024320;3.266,39;EUR
NW-2026-08-010948;28.08.2026;29.08.2026;Werbetechnik Husum e.K.;DE31296550982144053883;Rg re-2026-017624;229,83;EUR
NW-2026-08-010949;28.08.2026;28.08.2026;Albrecht Logistik;DE54969985783788750222;Zahlung;19.576,79;EUR
NW-2026-08-010950;28.08.2026;28.08.2026;Textil Cuxhaven GmbH & Co. KG;DE64636161602207250511;RE-2026-019911 vom 05.03.2026;8.756,16;EUR
NW-2026-08-010951;28.08.2026;28.08.2026;Beck UG (haftungsbeschränkt);DE47138874433784131094;Rg RE-2026004972;7.150,57;EUR
NW-2026-08-010952;28.08.2026;28.08.2026;Hofmann Spedition Aktiengesellschaft;DE85 2356 2574 5495 4656 60;Abschlag;218,20;EUR
NW-2026-08-010953;28.08.2026;28.08.2026;KRAMER & WAGNER;DE36 6464 0648 8100 4439 69;RE-2026-8691 vom 12.08.2026;291,21;EUR
NW-2026-08-010954;28.08.2026;28.08.2026;FA. WINKLER & ROTH;DE56261540890639144571;Rechnung RE 2026/026672;138,55;EUR
NW-2026-08-010955;28.08.2026;28.08.2026;Winter Dachdeckerei GbR;DE84152154634473737428;RE-2026-03060 Danke;153,00;EUR
NW-2026-08-010956;28.08.2026;28.08.2026;Krause Immobilien UG (haftungsbeschränkt);DE21624700298079502912;Rg RE 2026/028213;1.149,09;EUR
NW-2026-08-010957;28.08.2026;28.08.2026;HERRMANN;DE96513626006632203426;Rg RE-2026-010904;145,81;EUR
NW-2026-08-010958;28.08.2026;28.08.2026;Ziegler Gebäudereinigung e.K.;DE63 7588 7887 1291 5600 23;RE 2026/034453 / Skonto geprueft;603,36;EUR
NW-2026-08-010959;28.08.2026;28.08.2026;Torben Friedrich;DE33823618454831462209;Zinsen;80,55;EUR
NW-2026-08-010960;28.08.2026;28.08.2026;Klein UG (haftungsbeschraenkt);DE71 3559 1712 3499 3396 75;Zahlung RE-2026-002315;126,49;EUR
NW-2026-08-010961;28.08.2026;28.08.2026;Vogel & Jäger Aktiengesellschaft;DE78607117683531716227;RE 2026 003481;519,56;EUR
NW-2026-08-010962;28.08.2026;28.08.2026;Friedrich Dachdeckerei e.K.;DE44679618095141991147;Sammelueberweisung;122,42;EUR
NW-2026-08-010963;28.08.2026;28.08.2026;Winter & Schulte AG;;Rg RE-2026-026061;2.828,07;EUR
NW-2026-08-010964;28.08.2026;29.08.2026;König Großhandel OHG;DE85458926757545142381;Rg RE-2026-25479;77,07;EUR
NW-2026-08-010965;28.08.2026;28.08.2026;Haas & Sommer;DE27 4063 6399 2822 2636 10;RE-2026-039205 vom 28.06.2026;176,85;EUR
NW-2026-08-010966;28.08.2026;28.08.2026;Simon Elektro GmbH & Co. KG;DE39227117823194340661;Zahlung;15.460,96;EUR
NW-2026-08-010967;28.08.2026;28.08.2026;Schmitt Bau OHG;DE36555954576180413296;Sammelueberweisung;1.465,57;EUR
NW-2026-08-010968;28.08.2026;28.08.2026;Köhler GmbH;DE58 1729 8749 8510 9388 17;Ausgleich RE-2026-3516;3.485,20;EUR
NW-2026-08-010969;28.08.2026;28.08.2026;VOGT GBR;DE34 6467 6926 1819 3022 26;Rg RE-2026-031597;1.451,95;EUR
NW-2026-08-010970;28.08.2026;28.08.2026;Hoffmann & Kramer;DE95214352594240974091;RE 2026 006392 vom 15.06.2026;2.649,99;EUR
NW-2026-08-010971;28.08.2026;28.08.2026;Fa. Windkraft Lueneburg;DE63828439472359426635;Zahlung laut Kontoauszug;4.817,14;EUR
NW-2026-08-010972;28.08.2026;28.08.2026;Medizintechnik Luneburg;;RE-2026-16916 vom 12.07.2026;2.844,67;EUR
NW-2026-08-010973;28.08.2026;28.08.2026;Holzbau Kiel GmbH & Co. KG;DE70574230536297462766;RE-2026-019469 / Skonto geprueft;16.878,96;EUR
NW-2026-08-010974;28.08.2026;28.08.2026;Friedrich Sanitar;DE66 3501 4253 9243 1963 66;Rechnung RE-2026-035519;798,18;EUR
NW-2026-08-010975;28.08.2026;28.08.2026;Ziegler & Hansen AG;DE14702463090060610676;Zahlung;2.925,19;EUR
NW-2026-08-010976;28.08.2026;29.08.2026;FA. HOLZBAU BREMEN;DE65298742328367183045;Ausgleich RE/2026/033903;12.932,25;EUR
NW-2026-08-010977;28.08.2026;28.08.2026;Brandt & Graf;;KD-02794 RE-2026-023479;88,41;EUR
NW-2026-08-010978;28.08.2026;28.08.2026;Schwarz Maschinenbau GmbH & Co. KG;DE54745109828479128170;Rechnung August;10.022,02;EUR
NW-2026-08-010979;28.08.2026;28.08.2026;Kaiser & Peters KG;DE25 7479 6704 9466 5375 49;RE-2026-037555 / Skonto geprueft;2.091,00;EUR
NW-2026-08-010980;28.08.2026;28.08.2026;Carstens Elektro AG;;RE-2026-021127 vom 30.07.2026;194,98;EUR
NW-2026-08-010981;28.08.2026;28.08.2026;FRANKE HOLZBAU AKTIENGESELLSCHAFT;DE13 2032 7246 1840 2003 02;KD-01560 RE-2026-907472;410,52;EUR
NW-2026-08-010982;28.08.2026;28.08.2026;Hoffmann Systemhaus KG;DE66 5702 1422 6317 3605 84;Ihre Rechnung RE-2026-136244;287,17;EUR
NW-2026-08-010983;28.08.2026;28.08.2026;Medizintechnik Luneburg OHG;DE78 1423 3028 7421 7769 04;Rg RE-2026-16909;203,65;EUR
NW-2026-08-010984;28.08.2026;28.08.2026;Engel Metallbau UG (haftungsbeschränkt);DE68 2498 4147 8570 2607 25;Ihre Rechnung RE 2026/032328;192,12;EUR
NW-2026-08-010985;28.08.2026;28.08.2026;Jens Möhring;DE76190818167682617852;Privat;3.128,48;EUR
NW-2026-08-010986;28.08.2026;28.08.2026;Rehder GmbH;DE90 1147 5063 6808 7973 17;Zahlung RE-2026-014761;4.137,57;EUR
NW-2026-08-010987;28.08.2026;28.08.2026;Fleischerei Stade GmbH;DE30 5748 7693 9297 1108 89;Ihre Rechnung RE-2026-039798;4.840,97;EUR
NW-2026-08-010988;28.08.2026;28.08.2026;Kühn KG;DE47 3532 6498 1485 6990 66;RF-2026-035318 vom 28.04.2026;17.252,98;EUR
NW-2026-08-010989;28.08.2026;28.08.2026;Scholz & Vogel GbR;DE21 8513 4180 9921 0157 34;Zahlung;23.509,94;EUR
NW-2026-08-010990;28.08.2026;29.08.2026;KÜHN HOLZBAU AKTIENGESELLSCHAFT;DE61 2634 8321 6905 6082 90;re-2026-035391 vom 20.05.2026;1.677,35;EUR
NW-2026-08-010991;28.08.2026;28.08.2026;Wiebke Krämer;;Gutschrift;10.041,95;EUR
NW-2026-08-010992;28.08.2026;28.08.2026;FA. SCHMITT & SCHÄFER;DE29146147340226974288;Ausgleich Konto;2.317,40;EUR
NW-2026-08-010993;28.08.2026;28.08.2026;Fahrzeugtechnik Cuxhaven AG;DE94 9661 5182 8396 7573 37;Rechnung RE2026-029394;307,51;EUR
NW-2026-08-010994;28.08.2026;28.08.2026;Weiß Gebäudereinigung GmbH;DE79357230374845068098;Rg. vom 30.08.2026;405,89;EUR
NW-2026-08-010995;28.08.2026;29.08.2026;Horn Bau Aktiengesellschaft;DE65632183643919003632;Rechnung re-2026-012605;712,42;EUR
NW-2026-08-010996;28.08.2026;28.08.2026;SYSTEMHAUS LÜBECK OHG;DE85447341613725777941;Rechnungen Juli/August;24.336,76;EUR
NW-2026-08-010997;28.08.2026;28.08.2026;Hansen GmbH & Co. KG;DE57 7654 3329 7281 6600 30;RE-2026-005787 / Skonto geprueft;1.485,73;EUR
NW-2026-08-010998;28.08.2026;28.08.2026;BRANDT SPEDITION E.K.;DE16443953168653366044;Ihre Rechnung RE-2026-011107;1.086,31;EUR
NW-2026-08-010999;28.08.2026;28.08.2026;Kühn Bäckerei KG;DE38 4276 7527 2535 7544 21;Rechnung August;17.566,20;EUR
NW-2026-08-011000;28.08.2026;28.08.2026;Hansen Dachdeckerei;DE87181880768218423861;Rg RE-2026-008408;142,64;EUR
NW-2026-08-011001;28.08.2026;28.08.2026;FA. SCHMITT & KRAUSE;DE45931334444678831171;Rechnung August;2.033,29;EUR
NW-2026-08-011002;28.08.2026;28.08.2026;Fa. Krüger Gartenbau;DE82184881499202509852;RE-2026-010890 / Skonto geprueft;608,82;EUR
NW-2026-08-011003;28.08.2026;28.08.2026;Fa. Schumacher Textil;DE60552074425418529771;Sammelueberweisung;1.013,54;EUR
NW-2026-08-011004;28.08.2026;28.08.2026;Köhler GmbH u. Co. KG;DE48 3522 0407 8708 6079 74;Ihre Rechnung RE-2026032754;3.394,76;EUR
NW-2026-08-011005;28.08.2026;29.08.2026;Bau Oldenburg KG;DE94 9866 9744 3866 9162 32;RE-2026-7851 Danke;5.574,59;EUR
NW-2026-08-011006;28.08.2026;29.08.2026;Ziegler Immobilien UG (haftungsbeschränkt);DE88 7631 8405 3161 7448 08;Zahlung RE-2026-022235 Ziegler;1.209,87;EUR
NW-2026-08-011007;28.08.2026;29.08.2026;Technik Lubeck GbR;DE47132058452411912877;RE-2026-032240 vom 18.09.2026;4.387,87;EUR
NW-2026-08-011008;28.08.2026;28.08.2026;Fa. Winter;DE52880184708731472055;Zahlung RE2026-009860;134,17;EUR
NW-2026-08-011009;28.08.2026;28.08.2026;Krüger Systemhaus e.K.;DE27475523124195906930;Ihre Rechnung RE/2026/035976;3.243,98;EUR
NW-2026-08-011010;28.08.2026;28.08.2026;Bauer Gartenbau AG;DE90968760841907512865;KD-03104 RE-2026-027547;1.370,16;EUR
NW-2026-08-011011;28.08.2026;28.08.2026;Scholz & Pohl GmbH;DE31932601879531929621;Zahlung;196,34;EUR
NW-2026-08-011012;28.08.2026;28.08.2026;Bergmann Bau KG;DE10167597542405523662;Zahlung RE-2026-33703;307,63;EUR
NW-2026-08-011013;28.08.2026;28.08.2026;Fa. Braun & Pohl;DE12 8615 1445 4591 0624 16;Ausgleich offene Posten;456,46;EUR
NW-2026-08-011014;28.08.2026;28.08.2026;Lange Immobilien;DE77 1347 9105 0834 8390 26;RE-2026-014608 Danke;310,23;EUR
NW-2026-08-011015;28.08.2026;28.08.2026;Schuster Metallbau UG (haftungsbeschränkt);;RE-2026-841;2.468,54;EUR
NW-2026-08-011016;28.08.2026;28.08.2026;Werner & Schulte GbR;DE65 4052 6719 9292 0001 38;RE-2026-037166 Danke;2.973,03;EUR
NW-2026-08-011017;28.08.2026;29.08.2026;Spedition Oldenburg GmbH;DE96616514942418954199;Ihre Rechnung RE 2026 022557;87,74;EUR
NW-2026-08-011018;28.08.2026;28.08.2026;Winkler Sanitär UG (haftungsbeschränkt);DE71 9283 2276 5754 5646 33;Zahlung RE-2026-052262;10.344,82;EUR
NW-2026-08-011019;28.08.2026;28.08.2026;FA. KOCH & KÜHN;DE71 1472 8939 9567 8923 13;Sammelueberweisung;6.305,78;EUR
NW-2026-08-011020;28.08.2026;28.08.2026;Fa. Winkler & Meyer;DE96595781517024311159;RE-2026-010891 Danke;24.790,82;EUR
NW-2026-08-011021;28.08.2026;28.08.2026;Bau Lüneburg;DE53921786935449500790;Zahlung RE-2026-025449;70,20;EUR
NW-2026-08-011022;28.08.2026;28.08.2026;Werbetechnik Husum UG (haftungsbeschraenkt);DE94829114598528764678;Zahlung RE-2026-010388;1.828,39;EUR
NW-2026-08-011023;28.08.2026;29.08.2026;Huber & Becker UG (haftungsbeschränkt);DE89 8683 5605 0320 9485 75;RE 2026 023647 / Skonto geprueft;1.506,81;EUR
NW-2026-08-011024;28.08.2026;28.08.2026;GRAF & VOGT E.K.;DE37 2718 0429 2387 7554 33;Monatsrechnung;144,79;EUR
NW-2026-08-011025;28.08.2026;28.08.2026;Frank Dachdeckerei KG;DE35 6251 7450 8384 7234 90;Rechnung re-2026-036431;737,44;EUR
NW-2026-08-011026;28.08.2026;28.08.2026;Fa. Braun;DE43441648912232867006;RE-2026-021768 Danke;187,46;EUR
NW-2026-08-011027;28.08.2026;28.08.2026;Hartmann UG (haftungsbeschränkt);DE46 5446 4079 2002 2237 74;Rg re-2026-000939;51,77;EUR
NW-2026-08-011028;28.08.2026;29.08.2026;Richter Bau UG (haftungsbeschränkt);DE14 1431 4896 5461 5086 91;Zahlung RE-2026-017155;3.223,34;EUR
NW-2026-08-011029;28.08.2026;28.08.2026;Seidel Möbel GbR;DE75 9670 7044 3443 1649 34;RE 2026 013105 / Skonto geprueft;759,75;EUR
NW-2026-08-011030;28.08.2026;28.08.2026;SCHREIBER GMBH & CO. KG;DE55465709016929691805;re-2026-026949 vom 17.05.2026;9.904,52;EUR
NW-2026-08-011031;28.08.2026;29.08.2026;Hartmann GbR;DE67141727081018490525;RE-2026-032339;5.967,07;EUR
NW-2026-08-011032;28.08.2026;28.08.2026;Kühn KG;DE47 3532 6498 1485 6990 66;Vielen Dank;4.585,00;EUR
NW-2026-08-011033;28.08.2026;28.08.2026;HANSEN & HANSEN OHG;DE38579875464511365335;RE 2026 030425 Danke;2.212,02;EUR
NW-2026-08-011034;28.08.2026;28.08.2026;SCHIFFFAHRT ROSTOCK AG;DE26911568976320298151;RE 2026 024178 / Skonto geprueft;1.055,47;EUR
NW-2026-08-011035;28.08.2026;28.08.2026;Haas & Vogel KG;DE95 2969 7622 0429 8156 81;Zahlung RE-2026-001471 Haas;15.802,34;EUR
NW-2026-08-011036;28.08.2026;28.08.2026;Jager Technik GmbH;DE84673596842803182897;Rechnung RE-2026005919;90,80;EUR
NW-2026-08-011037;28.08.2026;28.08.2026;Thorsten Brüggemann;DE43912619641857625201;Gutschrift;644,43;EUR
NW-2026-08-011038;28.08.2026;28.08.2026;Bergmann Schifffahrt KG;DE91456259947038748993;RE-2026-016676 / Skonto geprueft;14.016,32;EUR
NW-2026-08-011039;28.08.2026;28.08.2026;Kühn Spedition Aktiengesellschaft;DE47776617511728503158;Rg RE-2026-03208;2.102,63;EUR
NW-2026-08-011040;28.08.2026;28.08.2026;Torben Krause;DE97837415533958401022;Erstattung;230,99;EUR
NW-2026-08-011041;28.08.2026;28.08.2026;Ole Peters;DE17605527924342294715;Ausgleich RE-2026-060729;949,53;EUR
NW-2026-08-011042;28.08.2026;28.08.2026;Schmitz & Jung;DE37718843522568929022;KD-03672 RE-2026-035481;330,96;EUR
NW-2026-08-011043;28.08.2026;28.08.2026;Sabine Meyer;DE30603837671298888391;Umbuchung;134,32;EUR
NW-2026-08-011044;28.08.2026;29.08.2026;Schröder & Carstens;DE51 9630 8192 5368 9065 66;RE-2026-000554 Danke;426,17;EUR
NW-2026-08-011045;28.08.2026;28.08.2026;Lars Schwarz;DE53333746131737594919;Umbuchung;10.866,87;EUR
NW-2026-08-011046;28.08.2026;29.08.2026;Fuchs Solartechnik e.K.;DE20907825595999502775;Ausgleich RE-2026-034832;926,59;EUR
NW-2026-08-011047;28.08.2026;28.08.2026;Muller GmbH & Co. KG;DE28916522096070544120;Rg RE-2026-028812;10.318,88;EUR
NW-2026-08-011048;28.08.2026;28.08.2026;Simon Logistik OHG;DE59 8147 6195 5349 1084 39;Zahlung RE-2026-004217 Simon;12.960,66;EUR
NW-2026-08-011049;28.08.2026;29.08.2026;VOGT & JANSEN;DE80735492977998467805;re-2026-038994 / Skonto geprueft;587,03;EUR
NW-2026-08-011050;28.08.2026;28.08.2026;Martin & Seidel UG (haftungsbeschrankt);DE14594559332579237951;RE-2026-025975;19.342,60;EUR
NW-2026-08-011051;28.08.2026;29.08.2026;Bauer Baeckerei;DE74 4631 6664 2903 8902 37;Ihre Rechnung re-2026-003433;1.651,35;EUR
NW-2026-08-011052;28.08.2026;28.08.2026;Schäfer GmbH & Co. KG;;Ihre Rechnung RE-2026-033489;1.949,83;EUR
NW-2026-08-011053;28.08.2026;29.08.2026;Hartmann GmbH & Co. KG;DE78 5382 1468 3058 7883 99;Rg RE-2026-013140;9.717,89;EUR
NW-2026-08-011054;28.08.2026;28.08.2026;Franke Spedition GmbH & Co. KG;DE31 9347 5970 5940 5572 56;Zahlung RE-2026015451 Franke;322,72;EUR
NW-2026-08-011055;28.08.2026;28.08.2026;Fa. Schumacher Fleischerei;DE15559426944057526735;Zahlung RE-2026-000181;385,84;EUR
NW-2026-08-011056;28.08.2026;28.08.2026;Krause & Schuster UG (haftungsbeschränkt);DE23584553234558417778;Zahlung RE-2026-006095;1.732,59;EUR
NW-2026-08-011057;28.08.2026;28.08.2026;BECKER & BRANDT GBR;DE99429493157287075755;RE-2026-022024 Danke;1.759,64;EUR
NW-2026-08-011058;28.08.2026;28.08.2026;FA. GROSS MASCHINENBAU;DE86510977879129958081;Ausgleich Konto;394,59;EUR
NW-2026-08-011059;28.08.2026;28.08.2026;Schäfer Aktiengesellschaft;DE40569193987784342888;Rg. vom 03.09.2026;50,65;EUR
NW-2026-08-011060;28.08.2026;28.08.2026;Peters & Richter UG (haftungsbeschränkt);DE87354015884115251907;re-2026-034778 / Skonto geprueft;279,37;EUR
NW-2026-08-011061;28.08.2026;29.08.2026;ZIEGLER CATERING OHG;DE71603299790228659857;Ihre Rechnung RE-2026-016033;225,90;EUR
NW-2026-08-011062;28.08.2026;28.08.2026;Grosshandel Kiel KG;DE76 7459 1253 5152 4759 24;Ausgleich RE/2026/014931;695,11;EUR
NW-2026-08-011063;28.08.2026;28.08.2026;Frank Verlag GbR;;Ausgleich Konto;5.151,17;EUR
NW-2026-08-011064;28.08.2026;29.08.2026;Fa. Becker Fleischerei;DE95798379919474803559;KD-03188 RE-2026-028591;319,20;EUR
NW-2026-08-011065;28.08.2026;28.08.2026;Wagner AG;DE51 1881 7746 0847 4427 27;RF-2026-018526 vom 19.03.2026;1.351,06;EUR
NW-2026-08-011066;28.08.2026;28.08.2026;Björn Vogel;DE55801416405518202613;Gutschrift;18.455,99;EUR
NW-2026-08-011067;28.08.2026;29.08.2026;Windkraft Wilhelmshaven KG;DE78 8846 6652 1224 9831 50;RE 2026/029440 Danke;145,53;EUR
NW-2026-08-011068;28.08.2026;28.08.2026;Schafer Gartenbau GmbH;DE75726990038968829471;re-2026-029985 Danke;635,44;EUR
NW-2026-08-011069;28.08.2026;29.08.2026;Rehder Druck AG;DE11471262464996439405;RE-2026-029179 vom 25.03.2026;71,56;EUR
NW-2026-08-011070;28.08.2026;28.08.2026;Werbetechnik Cuxhaven e.K.;DE60322420719450008837;Ausgleich RE-2026-01045;102,20;EUR
NW-2026-08-011071;28.08.2026;28.08.2026;Jens Jung;DE14435836598106916236;Zinsen;137,21;EUR
NW-2026-08-011072;28.08.2026;28.08.2026;Fa. Holzbau Schwerin;DE53 7329 4035 9717 9427 12;Zahlung RE/2026/017771 Holzbau;87,40;EUR
NW-2026-08-011073;28.08.2026;28.08.2026;Voigt KG;DE22 9121 6558 9672 0035 26;RE-2026-031230 / Skonto geprueft;2.313,16;EUR
NW-2026-08-011074;28.08.2026;28.08.2026;Schuster Handel GmbH;DE62521273723618221565;Rechnung August;1.120,75;EUR
NW-2026-08-011075;28.08.2026;28.08.2026;Schmitt Großhandel AG;;Zahlung RE-2026-00940 Schmitt;150,89;EUR
NW-2026-08-011076;28.08.2026;29.08.2026;Kältetechnik Oldenburg KG;DE75 1046 0498 1189 5509 68;Zahlung RE 2026 004960;76,76;EUR
NW-2026-08-011077;28.08.2026;28.08.2026;Schulte Dachdeckerei;;RE-2026-010873 Danke;76,13;EUR
NW-2026-08-011078;28.08.2026;28.08.2026;Großhandel Kiel KG;DE76 7459 1253 5152 4759 24;Rechnung RE-2026-014935;188,16;EUR
NW-2026-08-011079;28.08.2026;28.08.2026;Voigt Möbel GmbH & Co. KG;DE35703883163557475495;Ihre Rechnung RE-2026-035767;249,11;EUR
NW-2026-08-011080;28.08.2026;29.08.2026;MAYER KÄLTETECHNIK UG (HAFTUNGSBESCHRÄNKT);DE53721436012049972574;Zahlung RE 2026 000825 Mayer;143,65;EUR
NW-2026-08-011081;28.08.2026;28.08.2026;Lang GbR;DE92 6415 7073 7976 7356 77;Rechnung RE-2026-019941;365,39;EUR
NW-2026-08-011082;28.08.2026;28.08.2026;Mayer Windkraft UG (haftungsbeschränkt);DE50792485771208905664;Zahlung RE-2026-020550;1.289,20;EUR
NW-2026-08-011083;28.08.2026;28.08.2026;Fa. Schröder Tiefbau;DE36 3538 4455 9844 4429 92;Rg RE-2026-000271;2.683,69;EUR
NW-2026-08-011084;28.08.2026;28.08.2026;Vogt Fleischerei;DE55116414938645203231;Rechnung re-2026-019742;396,29;EUR
NW-2026-08-011085;28.08.2026;28.08.2026;FA. MAYER TEXTIL;DE61937992034511869710;Zahlung RE-2026-024883;63,24;EUR
NW-2026-08-011086;28.08.2026;28.08.2026;Hahn Gebaeudereinigung AG;DE81663905711060915322;Ausgleich RE-2026-038155;524,10;EUR
NW-2026-08-011087;28.08.2026;28.08.2026;Schmitt & Schaefer e.K.;DE69 5519 9133 4509 5554 78;Rechnung RE-2026-028904;4.357,61;EUR
NW-2026-08-011088;28.08.2026;28.08.2026;Weiß Maschinenbau KG;DE48 1082 0782 1702 7110 54;Ausgleich Konto;14.004,34;EUR
NW-2026-08-011089;28.08.2026;29.08.2026;Müller & Schröder e.K.;DE37852116212842139848;Ausgleich RE-2026-028851;182,44;EUR
NW-2026-08-011090;28.08.2026;29.08.2026;RICHTER WINDKRAFT E.K.;DE43724145685041545848;RE 2026 031776 Danke;773,51;EUR
NW-2026-08-011091;28.08.2026;28.08.2026;Tiefbau Cuxhaven;;Abschlag;4.767,65;EUR
NW-2026-08-011092;28.08.2026;28.08.2026;HARTMANN KG;;Zahlung;1.169,85;EUR
NW-2026-08-011093;28.08.2026;28.08.2026;Fischer & Vogel UG (haftungsbeschrankt);DE84877836948657383166;RE-2026-016335 vom 16.05.2026;83,17;EUR
NW-2026-08-011094;28.08.2026;28.08.2026;Dachdeckerei Lueneburg GbR;DE88 5620 5159 7358 1835 85;RE-2026-037299 Danke;5.093,45;EUR
NW-2026-08-011095;28.08.2026;28.08.2026;Bauer Windkraft e.K.;DE40428644194237776857;Rg RE-2026-005253;1.447,63;EUR
NW-2026-08-011096;28.08.2026;28.08.2026;Hansen & Wolf AG;DE29399968385433845094;Ausgleich RE-2026-027511;7.209,13;EUR
NW-2026-08-011097;28.08.2026;28.08.2026;Thomas Gartenbau e.K.;DE26 9262 5993 7935 9873 98;Ihre Rechnung RE-2026-028525;126,04;EUR
NW-2026-08-011098;28.08.2026;28.08.2026;Neumann & Ziegler UG (haftungsbeschränkt);DE46942011433488132440;RE-2026-023321 Danke;8.716,33;EUR
NW-2026-08-011099;28.08.2026;29.08.2026;Immobilien Lubeck;DE94295492614269974682;RE-2026-013513;11.288,09;EUR
NW-2026-08-011100;28.08.2026;28.08.2026;Meyer Medizintechnik e.K.;DE35 2017 2654 4814 5455 45;Ueberweisung;1.343,86;EUR
NW-2026-08-011101;28.08.2026;28.08.2026;Lehmann Sanitaer GmbH & Co. KG;DE61419523535004382431;Rg RE-2026-013119;661,13;EUR
